host_ts,source,temp_c,hum_rh,seq,cmd,crc_ok,port
1774840174.347,frame,26.54,58.79,952,1,1,COM4
1774840174.775,sim,26.70,59.10,,,,COM4
1774840174.847,frame,26.69,59.09,953,1,1,COM4
1774840175.277,sim,26.85,59.40,,,,COM4
1774840175.348,frame,26.84,59.39,954,1,1,COM4
1774840175.779,sim,27.00,59.70,,,,COM4
1774840175.850,frame,26.99,59.69,955,1,1,COM4
1774840176.281,sim,27.15,60.00,,,,COM4
1774840176.354,frame,27.14,59.99,956,1,1,COM4
1774840176.783,sim,27.30,60.30,,,,COM4
1774840176.855,frame,27.29,60.29,957,1,1,COM4
1774840177.284,sim,27.45,60.60,,,,COM4
1774840177.355,frame,27.44,60.59,958,1,1,COM4
1774840177.786,sim,27.60,60.90,,,,COM4
1774840177.863,frame,27.59,60.89,959,1,1,COM4
1774840178.288,sim,27.75,61.20,,,,COM4
1774840178.360,frame,27.74,61.19,960,1,1,COM4
1774840178.790,sim,27.90,61.50,,,,COM4
1774840178.861,frame,27.89,61.49,961,1,1,COM4
1774840179.292,sim,28.05,61.80,,,,COM4
1774840179.364,frame,28.04,61.79,962,1,1,COM4
1774840179.794,sim,28.20,62.10,,,,COM4
1774840179.865,frame,28.19,62.09,963,1,1,COM4
1774840180.296,sim,28.35,62.40,,,,COM4
1774840180.371,frame,28.34,62.39,964,1,1,COM4
1774840180.798,sim,28.50,62.70,,,,COM4
1774840180.871,frame,28.49,62.69,965,1,1,COM4
1774840181.300,sim,28.65,63.00,,,,COM4
1774840181.374,frame,28.64,62.99,966,1,1,COM4
1774840181.802,sim,28.80,63.30,,,,COM4
1774840181.878,frame,28.79,63.29,967,1,1,COM4
1774840182.304,sim,28.95,63.60,,,,COM4
1774840182.377,frame,28.94,63.59,968,1,1,COM4
1774840182.806,sim,29.10,63.90,,,,COM4
1774840182.880,frame,29.09,63.89,969,1,1,COM4
1774840183.307,sim,29.25,64.20,,,,COM4
1774840183.379,frame,29.24,64.19,970,1,1,COM4
1774840183.809,sim,29.40,64.50,,,,COM4
1774840183.880,frame,29.39,64.49,971,1,1,COM4
1774840184.311,sim,29.55,64.80,,,,COM4
1774840184.387,frame,29.54,64.79,972,1,1,COM4
1774840184.813,sim,29.70,65.10,,,,COM4
1774840184.885,frame,29.69,65.09,973,1,1,COM4
1774840185.314,sim,29.85,65.40,,,,COM4
1774840185.388,frame,29.84,65.39,974,1,1,COM4
1774840185.816,sim,30.00,65.70,,,,COM4
1774840185.889,frame,29.99,65.69,975,1,1,COM4
1774840186.318,sim,24.00,66.00,,,,COM4
1774840186.392,frame,24.00,65.99,976,1,1,COM4
1774840186.821,sim,24.15,66.30,,,,COM4
1774840186.896,frame,24.15,66.29,977,1,1,COM4
1774840187.323,sim,24.30,66.60,,,,COM4
1774840187.398,frame,24.30,66.59,978,1,1,COM4
1774840187.824,sim,24.45,66.90,,,,COM4
1774840187.900,frame,24.45,66.89,979,1,1,COM4
1774840188.326,sim,24.60,67.20,,,,COM4
1774840188.402,frame,24.59,67.19,980,1,1,COM4
1774840188.828,sim,24.75,67.50,,,,COM4
1774840188.904,frame,24.74,67.49,981,1,1,COM4
1774840189.331,sim,24.90,67.80,,,,COM4
1774840189.404,frame,24.89,67.79,982,1,1,COM4
1774840189.833,sim,25.05,68.10,,,,COM4
1774840189.909,frame,25.04,68.09,983,1,1,COM4
1774840190.335,sim,25.20,68.40,,,,COM4
1774840190.408,frame,25.19,68.39,984,1,1,COM4
1774840190.837,sim,25.35,68.70,,,,COM4
1774840190.911,frame,25.34,68.69,985,1,1,COM4
1774840191.339,sim,25.50,69.00,,,,COM4
1774840191.415,frame,25.49,69.00,986,1,1,COM4
1774840191.841,sim,25.65,69.30,,,,COM4
1774840191.917,frame,25.64,69.30,987,1,1,COM4
1774840192.343,sim,25.80,69.60,,,,COM4
1774840192.419,frame,25.79,69.60,988,1,1,COM4
1774840192.845,sim,25.95,69.90,,,,COM4
1774840192.918,frame,25.94,69.90,989,1,1,COM4
1774840193.347,sim,26.10,45.00,,,,COM4
1774840193.420,frame,26.09,45.00,990,1,1,COM4
1774840193.849,sim,26.25,45.30,,,,COM4
1774840193.924,frame,26.24,45.30,991,1,1,COM4
1774840194.351,sim,26.40,45.60,,,,COM4
1774840194.427,frame,26.39,45.60,992,1,1,COM4
1774840194.853,sim,26.55,45.90,,,,COM4
1774840194.926,frame,26.54,45.90,993,1,1,COM4
1774840195.354,sim,26.70,46.20,,,,COM4
1774840195.428,frame,26.69,46.19,994,1,1,COM4
1774840195.856,sim,26.85,46.50,,,,COM4
1774840195.929,frame,26.84,46.49,995,1,1,COM4
1774840196.358,sim,27.00,46.80,,,,COM4
1774840196.432,frame,26.99,46.79,996,1,1,COM4
1774840196.860,sim,27.15,47.10,,,,COM4
1774840196.934,frame,27.14,47.09,997,1,1,COM4
1774840197.362,sim,27.30,47.40,,,,COM4
1774840197.434,frame,27.29,47.39,998,1,1,COM4
1774840197.864,sim,27.45,47.70,,,,COM4
1774840197.937,frame,27.44,47.69,999,1,1,COM4
1774840198.366,sim,27.60,48.00,,,,COM4
1774840198.441,frame,27.59,47.99,1000,1,1,COM4
1774840198.868,sim,27.75,48.30,,,,COM4
1774840198.945,frame,27.74,48.29,1001,1,1,COM4
1774840199.371,sim,27.90,48.60,,,,COM4
1774840199.444,frame,27.89,48.59,1002,1,1,COM4
1774840199.873,sim,28.05,48.90,,,,COM4
1774840199.945,frame,28.04,48.89,1003,1,1,COM4
1774840200.375,sim,28.20,49.20,,,,COM4
1774840200.453,frame,28.19,49.19,1004,1,1,COM4
1774840200.877,sim,28.35,49.50,,,,COM4
1774840200.952,frame,28.34,49.49,1005,1,1,COM4
1774840201.380,sim,28.50,49.80,,,,COM4
1774840201.453,frame,28.49,49.79,1006,1,1,COM4
1774840201.882,sim,28.65,50.10,,,,COM4
1774840201.956,frame,28.64,50.09,1007,1,1,COM4
1774840202.384,sim,28.80,50.40,,,,COM4
1774840202.458,frame,28.79,50.39,1008,1,1,COM4
1774840202.886,sim,28.95,50.70,,,,COM4
1774840202.960,frame,28.94,50.69,1009,1,1,COM4
1774840203.388,sim,29.10,51.00,,,,COM4
1774840203.460,frame,29.09,50.99,1010,1,1,COM4
1774840203.890,sim,29.25,51.30,,,,COM4
1774840203.962,frame,29.24,51.29,1011,1,1,COM4
1774840204.392,sim,29.40,51.60,,,,COM4
1774840204.470,frame,29.39,51.59,1012,1,1,COM4
1774840204.894,sim,29.55,51.90,,,,COM4
1774840204.969,frame,29.54,51.89,1013,1,1,COM4
1774840205.396,sim,29.70,52.20,,,,COM4
1774840205.470,frame,29.69,52.19,1014,1,1,COM4
1774840205.898,sim,29.85,52.50,,,,COM4
1774840205.972,frame,29.84,52.49,1015,1,1,COM4
1774840206.401,sim,30.00,52.80,,,,COM4
1774840206.474,frame,29.99,52.79,1016,1,1,COM4
1774840206.903,sim,24.00,53.10,,,,COM4
1774840206.978,frame,24.00,53.09,1017,1,1,COM4
1774840207.405,sim,24.15,53.40,,,,COM4
1774840207.477,frame,24.15,53.39,1018,1,1,COM4
1774840207.907,sim,24.30,53.70,,,,COM4
1774840207.980,frame,24.30,53.69,1019,1,1,COM4
1774840208.409,sim,24.45,54.00,,,,COM4
1774840208.484,frame,24.45,53.99,1020,1,1,COM4
1774840208.911,sim,24.60,54.30,,,,COM4
1774840208.984,frame,24.59,54.29,1021,1,1,COM4
1774840209.413,sim,24.75,54.60,,,,COM4
1774840209.485,frame,24.74,54.59,1022,1,1,COM4
1774840209.915,sim,24.90,54.90,,,,COM4
1774840209.986,frame,24.89,54.89,1023,1,1,COM4
1774840210.417,sim,25.05,55.20,,,,COM4
1774840210.491,frame,25.04,55.19,1024,1,1,COM4
1774840210.919,sim,25.20,55.50,,,,COM4
1774840210.993,frame,25.19,55.49,1025,1,1,COM4
1774840211.420,sim,25.35,55.80,,,,COM4
1774840211.494,frame,25.34,55.79,1026,1,1,COM4
1774840211.922,sim,25.50,56.10,,,,COM4
1774840211.998,frame,25.49,56.09,1027,1,1,COM4
1774840212.424,sim,25.65,56.40,,,,COM4
1774840212.497,frame,25.64,56.39,1028,1,1,COM4
1774840212.925,sim,25.80,56.70,,,,COM4
1774840212.998,frame,25.79,56.69,1029,1,1,COM4
1774840213.427,sim,25.95,57.00,,,,COM4
1774840213.499,frame,25.94,56.99,1030,1,1,COM4
1774840213.929,sim,26.10,57.30,,,,COM4
1774840214.001,frame,26.09,57.29,1031,1,1,COM4
1774840214.431,sim,26.25,57.60,,,,COM4
1774840214.503,frame,26.24,57.59,1032,1,1,COM4
1774840214.933,sim,26.40,57.90,,,,COM4
1774840215.005,frame,26.39,57.89,1033,1,1,COM4
1774840215.435,sim,26.55,58.20,,,,COM4
1774840215.509,frame,26.54,58.19,1034,1,1,COM4
1774840215.937,sim,26.70,58.50,,,,COM4
1774840216.011,frame,26.69,58.49,1035,1,1,COM4
1774840216.439,sim,26.85,58.80,,,,COM4
1774840216.514,frame,26.84,58.79,1036,1,1,COM4
1774840216.941,sim,27.00,59.10,,,,COM4
1774840217.016,frame,26.99,59.09,1037,1,1,COM4
1774840217.443,sim,27.15,59.40,,,,COM4
1774840217.516,frame,27.14,59.39,1038,1,1,COM4
1774840217.945,sim,27.30,59.70,,,,COM4
1774840218.018,frame,27.29,59.69,1039,1,1,COM4
1774840218.447,sim,27.45,60.00,,,,COM4
1774840218.521,frame,27.44,59.99,1040,1,1,COM4
1774840218.949,sim,27.60,60.30,,,,COM4
1774840219.023,frame,27.59,60.29,1041,1,1,COM4
1774840219.451,sim,27.75,60.60,,,,COM4
1774840219.523,frame,27.74,60.59,1042,1,1,COM4
1774840219.953,sim,27.90,60.90,,,,COM4
1774840220.025,frame,27.89,60.89,1043,1,1,COM4
1774840220.455,sim,28.05,61.20,,,,COM4
1774840220.528,frame,28.04,61.19,1044,1,1,COM4
1774840220.957,sim,28.20,61.50,,,,COM4
1774840221.030,frame,28.19,61.49,1045,1,1,COM4
1774840221.459,sim,28.35,61.80,,,,COM4
1774840221.534,frame,28.34,61.79,1046,1,1,COM4
1774840221.961,sim,28.50,62.10,,,,COM4
1774840222.033,frame,28.49,62.09,1047,1,1,COM4
1774840222.463,sim,28.65,62.40,,,,COM4
1774840222.536,frame,28.64,62.39,1048,1,1,COM4
1774840222.965,sim,28.80,62.70,,,,COM4
1774840223.037,frame,28.79,62.69,1049,1,1,COM4
1774840223.467,sim,28.95,63.00,,,,COM4
1774840223.538,frame,28.94,62.99,1050,1,1,COM4
1774840223.969,sim,29.10,63.30,,,,COM4
1774840224.046,frame,29.09,63.29,1051,1,1,COM4
1774840224.470,sim,29.25,63.60,,,,COM4
1774840224.543,frame,29.24,63.59,1052,1,1,COM4
1774840224.972,sim,29.40,63.90,,,,COM4
1774840225.045,frame,29.39,63.89,1053,1,1,COM4
1774840225.475,sim,29.55,64.20,,,,COM4
1774840225.548,frame,29.54,64.19,1054,1,1,COM4
1774840225.977,sim,29.70,64.50,,,,COM4
1774840226.048,frame,29.69,64.49,1055,1,1,COM4
1774840226.479,sim,29.85,64.80,,,,COM4
1774840226.551,frame,29.84,64.79,1056,1,1,COM4
1774840226.981,sim,30.00,65.10,,,,COM4
1774840227.059,frame,29.99,65.09,1057,1,1,COM4
1774840227.483,sim,24.00,65.40,,,,COM4
1774840227.556,frame,24.00,65.39,1058,1,1,COM4
1774840227.985,sim,24.15,65.70,,,,COM4
1774840228.058,frame,24.15,65.69,1059,1,1,COM4
1774840228.487,sim,24.30,66.00,,,,COM4
1774840228.564,frame,24.30,65.99,1060,1,1,COM4
1774840228.989,sim,24.45,66.30,,,,COM4
1774840229.062,frame,24.45,66.29,1061,1,1,COM4
1774840229.492,sim,24.60,66.60,,,,COM4
1774840229.565,frame,24.59,66.59,1062,1,1,COM4
1774840229.994,sim,24.75,66.90,,,,COM4
1774840230.066,frame,24.74,66.89,1063,1,1,COM4
1774840230.496,sim,24.90,67.20,,,,COM4
1774840230.570,frame,24.89,67.19,1064,1,1,COM4
1774840230.998,sim,25.05,67.50,,,,COM4
1774840231.071,frame,25.04,67.49,1065,1,1,COM4
1774840231.499,sim,25.20,67.80,,,,COM4
1774840231.572,frame,25.19,67.79,1066,1,1,COM4
1774840232.001,sim,25.35,68.10,,,,COM4
1774840232.072,frame,25.34,68.09,1067,1,1,COM4
1774840232.503,sim,25.50,68.40,,,,COM4
1774840232.581,frame,25.49,68.39,1068,1,1,COM4
1774840233.005,sim,25.65,68.70,,,,COM4
1774840233.078,frame,25.64,68.69,1069,1,1,COM4
1774840233.507,sim,25.80,69.00,,,,COM4
1774840233.582,frame,25.79,69.00,1070,1,1,COM4
1774840234.009,sim,25.95,69.30,,,,COM4
1774840234.083,frame,25.94,69.30,1071,1,1,COM4
1774840234.511,sim,26.10,69.60,,,,COM4
1774840234.583,frame,26.09,69.60,1072,1,1,COM4
1774840235.013,sim,26.25,69.90,,,,COM4
1774840235.087,frame,26.24,69.90,1073,1,1,COM4
1774840235.515,sim,26.40,45.00,,,,COM4
1774840235.588,frame,26.39,45.00,1074,1,1,COM4
1774840236.017,sim,26.55,45.30,,,,COM4
1774840236.093,frame,26.54,45.30,1075,1,1,COM4
1774840236.519,sim,26.70,45.60,,,,COM4
1774840236.591,frame,26.69,45.60,1076,1,1,COM4
1774840237.021,sim,26.85,45.90,,,,COM4
1774840237.095,frame,26.84,45.90,1077,1,1,COM4
